idrisk,date,time,temperature,pressure,wind,humidity,weather,idname
110334,2017-06-13,16:51:36,16,1013,18,93,Rain,Zone 8
224033,2017-06-19,02:03:36,8.6,1022,0,99,Fog,Zone 2
179115,2017-06-16,23:01:21,8.6,1022,0,99,Fog,Zone 5
448191,2017-06-13,11:33:33,16,1013,18,93,Precipitation,Zone 4
79942,2017-06-12,06:19:21,16,1013,18,93,Rain,Zone 2
318161,2017-06-16,05:51:29,8.6,1022,0,99,Fog,Zone 6
99118,2017-06-13,04:06:36,16,1013,18,93,Rain,Zone 4
158748,2017-06-15,23:52:21,16,1013,18,93,Rain,Zone 5
134624,2017-06-14,20:27:36,16,1013,18,93,Rain,Zone 2
161059,2017-06-16,02:29:51,16,1013,18,93,Rain,Zone 5
64089,2017-06-11,16:56:05,16,1013,18,93,Rain,Zone 8
88379,2017-06-12,15:54:36,16,1013,18,93,Rain,Zone 6
526601,2017-06-17,04:39:33,16,1013,18,93,Precipitation,Zone 4
500194,2017-06-15,22:39:33,16,1013,18,93,Precipitation,Zone 5
497554,2017-06-15,19:39:33,16,1013,18,93,Precipitation,Zone 1
309379,2017-06-15,19:52:59,8.6,1022,0,99,Fog,Zone 4
531989,2017-06-17,10:47:03,16,1013,18,93,Precipitation,Zone 8
119834,2017-06-14,03:38:51,16,1013,18,93,Rain,Zone 1
339791,2017-06-17,06:25:59,16,1013,18,93,Drizzle,Zone 5
215106,2017-06-18,15:54:36,8.6,1022,0,99,Fog,Zone 2
296527,2017-06-15,05:16:14,8.6,1022,0,99,Fog,Zone 9
71493,2017-06-11,20:43:21,8.6,1022,0,99,Fog,Zone 4
239949,2017-06-12,12:58:59,8.6,1022,0,99,Fog,Zone 2
354187,2017-06-17,22:47:44,16,1013,18,93,Drizzle,Zone 5
105479,2017-06-13,11:20:06,16,1013,18,93,Rain,Zone 7
260468,2017-06-13,12:17:44,8.6,1022,0,99,Fog,Zone 4
263043,2017-06-13,15:13:14,8.6,1022,0,99,Fog,Zone 4
331155,2017-06-16,20:37:14,16,1013,18,93,Drizzle,Zone 5
517419,2017-06-16,18:13:18,16,1013,18,93,Precipitation,Zone 7
159820,2017-06-16,01:05:06,16,1013,18,93,Rain,Zone 2
214824,2017-06-18,15:35:51,8.6,1022,0,99,Fog,Zone 2
483385,2017-06-15,03:32:48,16,1013,18,93,Precipitation,Zone 5
539282,2017-06-17,19:04:18,16,1013,18,93,Precipitation,Zone 4
166956,2017-06-16,09:11:51,16,1013,18,93,Rain,Zone 9
330316,2017-06-16,19:40:14,8.6,1022,0,99,Fog,Zone 2
404821,2017-06-14,09:15:05,16,1013,18,93,Drizzle,Zone 4
324692,2017-06-16,13:16:59,8.6,1022,0,99,Fog,Zone 6
440496,2017-06-16,01:47:20,16,1013,18,93,Drizzle,Zone 5
370911,2017-06-12,18:43:35,16,1013,18,93,Drizzle,Zone 6
421439,2017-06-15,04:08:20,16,1013,18,93,Drizzle,Zone 3
532185,2017-06-17,11:00:33,16,1013,18,93,Precipitation,Zone 8
223816,2017-06-19,01:48:36,8.6,1022,0,99,Fog,Zone 5
95398,2017-06-12,23:53:06,16,1013,18,93,Rain,Zone 5
549414,2017-06-18,06:35:03,16,1013,18,93,Precipitation,Zone 5
424070,2017-06-15,07:07:35,16,1013,18,93,Drizzle,Zone 5
484510,2017-06-15,04:50:03,16,1013,18,93,Precipitation,Zone 5
505784,2017-06-16,05:00:33,16,1013,18,93,Precipitation,Zone 6
522085,2017-06-16,23:32:03,16,1013,18,93,Precipitation,Zone 4
422342,2017-06-15,05:09:50,16,1013,18,93,Drizzle,Zone 5
226911,2017-06-11,22:10:14,8.6,1022,0,99,Fog,Zone 5
339095,2017-06-17,05:38:44,16,1013,18,93,Drizzle,Zone 5
481357,2017-06-15,01:14:48,16,1013,18,93,Precipitation,Zone 5
205473,2017-06-18,04:58:21,8.6,1022,0,99,Fog,Zone 5
110072,2017-06-13,16:33:36,16,1013,18,93,Rain,Zone 8
211740,2017-06-18,12:05:06,8.6,1022,0,99,Fog,Zone 8
265918,2017-06-13,18:29:44,8.6,1022,0,99,Fog,Zone 2
356757,2017-06-18,01:43:14,16,1013,18,93,Drizzle,Zone 9
180952,2017-06-17,01:06:36,8.6,1022,0,99,Fog,Zone 2
306242,2017-06-15,16:19:14,8.6,1022,0,99,Fog,Zone 5
476805,2017-06-14,20:04:18,16,1013,18,93,Precipitation,Zone 5
324835,2017-06-16,13:26:44,8.6,1022,0,99,Fog,Zone 6
243156,2017-06-12,16:37:14,8.6,1022,0,99,Fog,Zone 5
486700,2017-06-15,07:19:18,16,1013,18,93,Precipitation,Zone 2
350296,2017-06-17,18:22:14,16,1013,18,93,Drizzle,Zone 2
98754,2017-06-13,03:41:51,16,1013,18,93,Rain,Zone 4
111016,2017-06-13,17:38:06,16,1013,18,93,Rain,Zone 5
437755,2017-06-15,22:40:35,16,1013,18,93,Drizzle,Zone 5
112898,2017-06-13,19:46:21,16,1013,18,93,Rain,Zone 2
434871,2017-06-15,19:24:05,16,1013,18,93,Drizzle,Zone 5
140234,2017-06-15,02:50:06,16,1013,18,93,Rain,Zone 4
311206,2017-06-15,21:57:29,8.6,1022,0,99,Fog,Zone 7
472877,2017-06-14,15:36:33,16,1013,18,93,Precipitation,Zone 2
257792,2017-06-13,09:15:29,8.6,1022,0,99,Fog,Zone 1
510741,2017-06-16,10:38:03,16,1013,18,93,Precipitation,Zone 8
122750,2017-06-14,06:57:36,16,1013,18,93,Rain,Zone 6
341870,2017-06-17,08:47:44,16,1013,18,93,Drizzle,Zone 2
406816,2017-06-14,11:31:35,16,1013,18,93,Drizzle,Zone 7
188671,2017-06-17,09:52:21,8.6,1022,0,99,Fog,Zone 1
310473,2017-06-15,21:07:14,8.6,1022,0,99,Fog,Zone 7
451472,2017-06-13,15:17:03,16,1013,18,93,Precipitation,Zone 5
289110,2017-06-14,20:50:44,8.6,1022,0,99,Fog,Zone 5
452945,2017-06-13,16:57:33,16,1013,18,93,Precipitation,Zone 8
163742,2017-06-16,05:32:51,16,1013,18,93,Rain,Zone 9
250760,2017-06-13,01:16:14,8.6,1022,0,99,Fog,Zone 5
204870,2017-06-18,04:17:06,8.6,1022,0,99,Fog,Zone 7
298673,2017-06-15,07:42:29,8.6,1022,0,99,Fog,Zone 5
482350,2017-06-15,02:22:18,16,1013,18,93,Precipitation,Zone 2
279797,2017-06-14,10:15:29,8.6,1022,0,99,Fog,Zone 7
438372,2017-06-15,23:22:35,16,1013,18,93,Drizzle,Zone 5
173882,2017-06-16,17:04:21,16,1013,18,93,Rain,Zone 3
183333,2017-06-17,03:48:36,8.6,1022,0,99,Fog,Zone 2
249509,2017-06-12,23:50:44,8.6,1022,0,99,Fog,Zone 5
513821,2017-06-16,14:08:03,16,1013,18,93,Precipitation,Zone 8
63562,2017-06-11,16:20:05,16,1013,18,93,Rain,Zone 5
454032,2017-06-13,18:11:48,16,1013,18,93,Precipitation,Zone 5
248695,2017-06-12,22:55:14,8.6,1022,0,99,Fog,Zone 2
124829,2017-06-14,09:19:21,16,1013,18,93,Rain,Zone 5
363249,2017-06-18,09:05:44,16,1013,18,93,Drizzle,Zone 6
69265,2017-06-11,18:11:06,8.6,1022,0,99,Fog,Zone 2
419545,2017-06-15,01:59:20,16,1013,18,93,Drizzle,Zone 6
376175,2017-06-13,00:42:05,16,1013,18,93,Drizzle,Zone 2
408842,2017-06-14,13:49:35,16,1013,18,93,Drizzle,Zone 7
518300,2017-06-16,19:14:03,16,1013,18,93,Precipitation,Zone 8
504150,2017-06-16,03:08:48,16,1013,18,93,Precipitation,Zone 5
185226,2017-06-17,05:57:36,8.6,1022,0,99,Fog,Zone 5
101004,2017-06-13,06:15:36,16,1013,18,93,Rain,Zone 9
460795,2017-06-14,01:53:03,16,1013,18,93,Precipitation,Zone 5
344423,2017-06-17,11:42:29,16,1013,18,93,Drizzle,Zone 2
65584,2017-06-11,18:38:05,16,1013,18,93,Rain,Zone 5
227791,2017-06-11,23:10:14,8.6,1022,0,99,Fog,Zone 5
284520,2017-06-14,15:37:59,8.6,1022,0,99,Fog,Zone 6
475280,2017-06-14,18:20:48,16,1013,18,93,Precipitation,Zone 4
249397,2017-06-12,23:43:14,8.6,1022,0,99,Fog,Zone 5
231043,2017-06-12,02:51:29,8.6,1022,0,99,Fog,Zone 5
217888,2017-06-18,19:04:21,8.6,1022,0,99,Fog,Zone 5
235332,2017-06-12,07:43:59,8.6,1022,0,99,Fog,Zone 5
514983,2017-06-16,15:27:33,16,1013,18,93,Precipitation,Zone 7
369209,2017-06-12,16:47:20,16,1013,18,93,Drizzle,Zone 5
141109,2017-06-15,03:49:21,16,1013,18,93,Rain,Zone 7
210758,2017-06-18,10:58:21,8.6,1022,0,99,Fog,Zone 8
430698,2017-06-15,14:39:50,16,1013,18,93,Drizzle,Zone 2
145449,2017-06-15,08:45:36,16,1013,18,93,Rain,Zone 8
427507,2017-06-15,11:02:20,16,1013,18,93,Drizzle,Zone 5
369409,2017-06-12,17:00:50,16,1013,18,93,Drizzle,Zone 5
81281,2017-06-12,07:50:51,16,1013,18,93,Rain,Zone 2
522257,2017-06-16,23:43:18,16,1013,18,93,Precipitation,Zone 1
146790,2017-06-15,10:17:06,16,1013,18,93,Rain,Zone 8
421312,2017-06-15,03:59:20,16,1013,18,93,Drizzle,Zone 3
197572,2017-06-17,19:59:06,8.6,1022,0,99,Fog,Zone 8
531226,2017-06-17,09:55:18,16,1013,18,93,Precipitation,Zone 5
510277,2017-06-16,10:06:33,16,1013,18,93,Precipitation,Zone 8
502857,2017-06-16,01:41:03,16,1013,18,93,Precipitation,Zone 1
422591,2017-06-15,05:27:05,16,1013,18,93,Drizzle,Zone 8
259029,2017-06-13,10:39:29,8.6,1022,0,99,Fog,Zone 4
533882,2017-06-17,12:56:03,16,1013,18,93,Precipitation,Zone 1
536469,2017-06-17,15:52:18,16,1013,18,93,Precipitation,Zone 1
319478,2017-06-16,07:21:29,8.6,1022,0,99,Fog,Zone 3
504085,2017-06-16,03:04:18,16,1013,18,93,Precipitation,Zone 6
161056,2017-06-16,02:29:51,16,1013,18,93,Rain,Zone 5
351941,2017-06-17,20:14:44,16,1013,18,93,Drizzle,Zone 5
86868,2017-06-12,14:11:06,16,1013,18,93,Rain,Zone 5
261443,2017-06-13,13:24:29,8.6,1022,0,99,Fog,Zone 7
368245,2017-06-12,15:41:20,16,1013,18,93,Drizzle,Zone 5
250821,2017-06-13,01:19:59,8.6,1022,0,99,Fog,Zone 5
319249,2017-06-16,07:05:44,8.6,1022,0,99,Fog,Zone 3
546455,2017-06-18,03:13:18,16,1013,18,93,Precipitation,Zone 6
439594,2017-06-16,00:45:50,16,1013,18,93,Drizzle,Zone 5
122682,2017-06-14,06:53:06,16,1013,18,93,Rain,Zone 6
379761,2017-06-13,04:46:35,16,1013,18,93,Drizzle,Zone 7
141963,2017-06-15,04:47:51,16,1013,18,93,Rain,Zone 8
295518,2017-06-15,04:07:59,8.6,1022,0,99,Fog,Zone 6
259744,2017-06-13,11:28:14,8.6,1022,0,99,Fog,Zone 4
174813,2017-06-16,18:07:21,16,1013,18,93,Rain,Zone 9
66150,2017-06-11,19:16:20,16,1013,18,93,Rain,Zone 5
77694,2017-06-12,03:45:36,16,1013,18,93,Rain,Zone 8
469793,2017-06-14,12:06:33,16,1013,18,93,Precipitation,Zone 4
442582,2017-06-16,04:09:50,16,1013,18,93,Drizzle,Zone 4
397297,2017-06-14,00:42:05,16,1013,18,93,Drizzle,Zone 6
295376,2017-06-15,03:58:14,8.6,1022,0,99,Fog,Zone 6
512035,2017-06-16,12:06:33,16,1013,18,93,Precipitation,Zone 9
150259,2017-06-15,14:13:21,16,1013,18,93,Rain,Zone 8
396777,2017-06-14,00:06:50,16,1013,18,93,Drizzle,Zone 5
207944,2017-06-18,07:46:21,8.6,1022,0,99,Fog,Zone 5
145121,2017-06-15,08:23:06,16,1013,18,93,Rain,Zone 8
77245,2017-06-12,03:15:36,16,1013,18,93,Rain,Zone 5
221655,2017-06-18,23:21:36,8.6,1022,0,99,Fog,Zone 6
365711,2017-06-12,12:48:50,16,1013,18,93,Drizzle,Zone 2
209393,2017-06-18,09:25:21,8.6,1022,0,99,Fog,Zone 5
408518,2017-06-14,13:27:05,16,1013,18,93,Drizzle,Zone 4
321520,2017-06-16,09:40:14,8.6,1022,0,99,Fog,Zone 9
151750,2017-06-15,15:55:21,16,1013,18,93,Rain,Zone 9
305812,2017-06-15,15:49:14,8.6,1022,0,99,Fog,Zone 5
186099,2017-06-17,06:56:51,8.6,1022,0,99,Fog,Zone 5
116113,2017-06-13,23:25:21,16,1013,18,93,Rain,Zone 1
182802,2017-06-17,03:12:36,8.6,1022,0,99,Fog,Zone 2
71345,2017-06-11,20:32:51,8.6,1022,0,99,Fog,Zone 4
367047,2017-06-12,14:19:35,16,1013,18,93,Drizzle,Zone 5
404397,2017-06-14,08:46:35,16,1013,18,93,Drizzle,Zone 4
505623,2017-06-16,04:49:18,16,1013,18,93,Precipitation,Zone 6
436228,2017-06-15,20:56:20,16,1013,18,93,Drizzle,Zone 5
128406,2017-06-14,13:23:51,16,1013,18,93,Rain,Zone 5
170123,2017-06-16,12:47:51,16,1013,18,93,Rain,Zone 5
173207,2017-06-16,16:17:51,16,1013,18,93,Rain,Zone 6
426496,2017-06-15,09:53:20,16,1013,18,93,Drizzle,Zone 5
356028,2017-06-18,00:53:44,16,1013,18,93,Drizzle,Zone 6
90927,2017-06-12,18:47:51,16,1013,18,93,Rain,Zone 2
215227,2017-06-18,16:02:51,8.6,1022,0,99,Fog,Zone 2
466592,2017-06-14,08:28:18,16,1013,18,93,Precipitation,Zone 4
137325,2017-06-14,23:31:21,16,1013,18,93,Rain,Zone 5
397051,2017-06-14,00:25:35,16,1013,18,93,Drizzle,Zone 8
194785,2017-06-17,16:49:21,8.6,1022,0,99,Fog,Zone 6
183590,2017-06-17,04:05:51,8.6,1022,0,99,Fog,Zone 2
94591,2017-06-12,22:58:21,16,1013,18,93,Rain,Zone 8
200298,2017-06-17,23:05:06,8.6,1022,0,99,Fog,Zone 2
162136,2017-06-16,03:43:21,16,1013,18,93,Rain,Zone 5
290082,2017-06-14,21:56:44,8.6,1022,0,99,Fog,Zone 2
94375,2017-06-12,22:43:21,16,1013,18,93,Rain,Zone 8
284186,2017-06-14,15:14:44,8.6,1022,0,99,Fog,Zone 6
246080,2017-06-12,19:56:44,8.6,1022,0,99,Fog,Zone 2
333471,2017-06-16,23:15:29,16,1013,18,93,Drizzle,Zone 9
300488,2017-06-15,09:46:14,8.6,1022,0,99,Fog,Zone 5
162462,2017-06-16,04:05:51,16,1013,18,93,Rain,Zone 5
116114,2017-06-13,23:25:21,16,1013,18,93,Rain,Zone 1
368547,2017-06-12,16:02:20,16,1013,18,93,Drizzle,Zone 8
280050,2017-06-14,10:32:44,8.6,1022,0,99,Fog,Zone 4
162092,2017-06-16,03:40:21,16,1013,18,93,Rain,Zone 5
134253,2017-06-14,20:02:06,16,1013,18,93,Rain,Zone 2
499112,2017-06-15,21:25:18,16,1013,18,93,Precipitation,Zone 2
541638,2017-06-17,21:44:48,16,1013,18,93,Precipitation,Zone 5
59419,2017-06-15,23:36:48,16,1012,20,98,Overcast,Zone 5
115960,2017-06-13,23:14:51,16,1013,18,93,Rain,Zone 4
181137,2017-06-17,01:18:36,8.6,1022,0,99,Fog,Zone 5
272723,2017-06-14,02:13:14,8.6,1022,0,99,Fog,Zone 5
72258,2017-06-11,21:35:06,8.6,1022,0,99,Fog,Zone 6
177491,2017-06-16,21:10:21,16,1013,18,93,Rain,Zone 3
288256,2017-06-14,19:52:14,8.6,1022,0,99,Fog,Zone 3
300961,2017-06-15,10:18:29,8.6,1022,0,99,Fog,Zone 2
279104,2017-06-14,09:28:14,8.6,1022,0,99,Fog,Zone 7
183194,2017-06-17,03:38:51,8.6,1022,0,99,Fog,Zone 2
220560,2017-06-18,22:06:36,8.6,1022,0,99,Fog,Zone 3
279907,2017-06-14,10:22:59,8.6,1022,0,99,Fog,Zone 4
91999,2017-06-12,20:01:21,16,1013,18,93,Rain,Zone 6
217612,2017-06-18,18:45:36,8.6,1022,0,99,Fog,Zone 8
245530,2017-06-12,19:19:14,8.6,1022,0,99,Fog,Zone 2
178727,2017-06-16,22:34:21,8.6,1022,0,99,Fog,Zone 5
251405,2017-06-13,01:59:44,8.6,1022,0,99,Fog,Zone 5
135617,2017-06-14,21:35:06,16,1013,18,93,Rain,Zone 5
224466,2017-06-19,02:32:51,8.6,1022,0,99,Fog,Zone 2
183557,2017-06-17,04:03:36,8.6,1022,0,99,Fog,Zone 2
289782,2017-06-14,21:36:29,8.6,1022,0,99,Fog,Zone 6
178419,2017-06-16,22:13:21,8.6,1022,0,99,Fog,Zone 5
135551,2017-06-14,21:30:36,16,1013,18,93,Rain,Zone 5
284747,2017-06-14,15:52:59,8.6,1022,0,99,Fog,Zone 6
218316,2017-06-18,19:33:36,8.6,1022,0,99,Fog,Zone 8
162154,2017-06-16,03:44:51,16,1013,18,93,Rain,Zone 5
530104,2017-06-17,08:38:48,16,1013,18,93,Precipitation,Zone 9
94723,2017-06-12,23:07:21,16,1013,18,93,Rain,Zone 8
247840,2017-06-12,21:56:44,8.6,1022,0,99,Fog,Zone 2
285649,2017-06-14,16:54:29,8.6,1022,0,99,Fog,Zone 6
286452,2017-06-14,17:49:14,8.6,1022,0,99,Fog,Zone 6
70498,2017-06-11,19:35:06,8.6,1022,0,99,Fog,Zone 5
273769,2017-06-14,03:24:29,8.6,1022,0,99,Fog,Zone 4
175635,2017-06-16,19:03:36,16,1013,18,93,Rain,Zone 9
228183,2017-06-11,23:36:29,8.6,1022,0,99,Fog,Zone 5
274627,2017-06-14,04:22:59,8.6,1022,0,99,Fog,Zone 5
499417,2017-06-15,21:46:18,16,1013,18,93,Precipitation,Zone 2
273043,2017-06-14,02:34:59,8.6,1022,0,99,Fog,Zone 5
499453,2017-06-15,21:48:33,16,1013,18,93,Precipitation,Zone 2
174799,2017-06-16,18:06:36,16,1013,18,93,Rain,Zone 9
280402,2017-06-14,10:56:44,8.6,1022,0,99,Fog,Zone 6
330787,2017-06-16,20:12:29,16,1013,18,93,Drizzle,Zone 5
295625,2017-06-15,04:14:44,8.6,1022,0,99,Fog,Zone 6
155780,2017-06-15,20:29:51,16,1013,18,93,Rain,Zone 5
289728,2017-06-14,21:32:44,8.6,1022,0,99,Fog,Zone 6
417170,2017-06-14,23:17:20,16,1013,18,93,Drizzle,Zone 5
534625,2017-06-17,13:47:03,16,1013,18,93,Precipitation,Zone 4
232034,2017-06-12,03:58:59,8.6,1022,0,99,Fog,Zone 5
181775,2017-06-17,02:02:06,8.6,1022,0,99,Fog,Zone 2
303964,2017-06-15,13:43:14,8.6,1022,0,99,Fog,Zone 9
277817,2017-06-14,08:00:29,8.6,1022,0,99,Fog,Zone 7
541557,2017-06-17,21:39:33,16,1013,18,93,Precipitation,Zone 5
67099,2017-06-11,23:59:18,8.6,1022,0,99,Fog,Zone 5
284857,2017-06-14,16:00:29,8.6,1022,0,99,Fog,Zone 6
329434,2017-06-16,18:40:14,8.6,1022,0,99,Fog,Zone 2
288870,2017-06-14,20:34:14,8.6,1022,0,99,Fog,Zone 5
175294,2017-06-16,18:40:21,16,1013,18,93,Rain,Zone 9
136035,2017-06-14,22:03:36,16,1013,18,93,Rain,Zone 8
220046,2017-06-18,21:32:06,8.6,1022,0,99,Fog,Zone 6
254397,2017-06-13,05:23:44,8.6,1022,0,99,Fog,Zone 4
175459,2017-06-16,18:51:36,16,1013,18,93,Rain,Zone 9
248683,2017-06-12,22:54:29,8.6,1022,0,99,Fog,Zone 2
289508,2017-06-14,21:17:44,8.6,1022,0,99,Fog,Zone 6
207218,2017-06-18,06:56:51,8.6,1022,0,99,Fog,Zone 2
453888,2017-06-13,18:02:03,16,1013,18,93,Precipitation,Zone 5
202983,2017-06-18,02:08:06,8.6,1022,0,99,Fog,Zone 5
370683,2017-06-12,18:27:50,16,1013,18,93,Drizzle,Zone 6
270536,2017-06-13,23:44:44,8.6,1022,0,99,Fog,Zone 9
289400,2017-06-14,21:10:14,8.6,1022,0,99,Fog,Zone 6
330384,2017-06-16,19:44:44,8.6,1022,0,99,Fog,Zone 2
458156,2017-06-13,22:53:03,16,1013,18,93,Precipitation,Zone 2
540098,2017-06-17,19:59:48,16,1013,18,93,Precipitation,Zone 5
275694,2017-06-14,05:35:44,8.6,1022,0,99,Fog,Zone 5
330076,2017-06-16,19:23:44,8.6,1022,0,99,Fog,Zone 2
59783,2017-06-16,00:01:33,16,1012,20,98,Overcast,Zone 5
288668,2017-06-14,20:20:44,8.6,1022,0,99,Fog,Zone 6
371567,2017-06-12,19:27:50,16,1013,18,93,Drizzle,Zone 6
115773,2017-06-13,23:02:06,16,1013,18,93,Rain,Zone 4
134671,2017-06-14,20:30:36,16,1013,18,93,Rain,Zone 2
353007,2017-06-17,21:27:29,16,1013,18,93,Drizzle,Zone 2
227567,2017-06-11,22:54:29,8.6,1022,0,99,Fog,Zone 5
205150,2017-06-18,04:35:51,8.6,1022,0,99,Fog,Zone 4
226698,2017-06-11,21:55:14,8.6,1022,0,99,Fog,Zone 5
273593,2017-06-14,03:12:29,8.6,1022,0,99,Fog,Zone 5
304591,2017-06-15,14:25:59,8.6,1022,0,99,Fog,Zone 9
286199,2017-06-14,17:31:59,8.6,1022,0,99,Fog,Zone 6
270052,2017-06-13,23:11:44,8.6,1022,0,99,Fog,Zone 6
133582,2017-06-14,19:16:21,16,1013,18,93,Rain,Zone 6
529973,2017-06-17,08:29:48,16,1013,18,93,Precipitation,Zone 9
135826,2017-06-14,21:49:21,16,1013,18,93,Rain,Zone 8
224774,2017-06-19,02:53:51,8.6,1022,0,99,Fog,Zone 2
180290,2017-06-17,00:20:51,8.6,1022,0,99,Fog,Zone 5
135716,2017-06-14,21:41:51,16,1013,18,93,Rain,Zone 5
69794,2017-06-11,18:47:06,8.6,1022,0,99,Fog,Zone 5
206855,2017-06-18,06:32:06,8.6,1022,0,99,Fog,Zone 2
205480,2017-06-18,04:58:21,8.6,1022,0,99,Fog,Zone 5
372399,2017-06-12,20:24:50,16,1013,18,93,Drizzle,Zone 6
539907,2017-06-17,19:47:03,16,1013,18,93,Precipitation,Zone 4
299344,2017-06-15,08:28:14,8.6,1022,0,99,Fog,Zone 8
113130,2017-06-13,20:02:06,16,1013,18,93,Rain,Zone 2
295713,2017-06-15,04:20:44,8.6,1022,0,99,Fog,Zone 9
169832,2017-06-16,12:28:21,16,1013,18,93,Rain,Zone 5
370709,2017-06-12,18:29:20,16,1013,18,93,Drizzle,Zone 6
282822,2017-06-14,13:41:44,8.6,1022,0,99,Fog,Zone 1
454680,2017-06-13,18:56:03,16,1013,18,93,Precipitation,Zone 1
416414,2017-06-14,22:25:35,16,1013,18,93,Drizzle,Zone 5
542910,2017-06-17,23:11:48,16,1013,18,93,Precipitation,Zone 5
162774,2017-06-16,04:26:51,16,1013,18,93,Rain,Zone 6
372293,2017-06-12,20:17:20,16,1013,18,93,Drizzle,Zone 6
93007,2017-06-12,21:10:21,16,1013,18,93,Rain,Zone 5
293491,2017-06-15,01:49:14,8.6,1022,0,99,Fog,Zone 5
304129,2017-06-15,13:54:29,8.6,1022,0,99,Fog,Zone 9
218554,2017-06-18,19:50:06,8.6,1022,0,99,Fog,Zone 8
203236,2017-06-18,02:25:21,8.6,1022,0,99,Fog,Zone 5
156745,2017-06-15,21:35:51,16,1013,18,93,Rain,Zone 4
250019,2017-06-13,00:25:14,8.6,1022,0,99,Fog,Zone 5
311899,2017-06-15,22:44:44,8.6,1022,0,99,Fog,Zone 5
135507,2017-06-14,21:27:36,16,1013,18,93,Rain,Zone 5
372502,2017-06-12,20:31:35,16,1013,18,93,Drizzle,Zone 6
456220,2017-06-13,20:41:03,16,1013,18,93,Precipitation,Zone 5
155791,2017-06-15,20:30:36,16,1013,18,93,Rain,Zone 5
286045,2017-06-14,17:21:29,8.6,1022,0,99,Fog,Zone 6
219680,2017-06-18,21:06:36,8.6,1022,0,99,Fog,Zone 9
225950,2017-06-11,21:04:14,8.6,1022,0,99,Fog,Zone 5
250789,2017-06-13,01:17:44,8.6,1022,0,99,Fog,Zone 5
160871,2017-06-16,02:17:06,16,1013,18,93,Rain,Zone 5
207097,2017-06-18,06:48:36,8.6,1022,0,99,Fog,Zone 2
250833,2017-06-13,01:20:44,8.6,1022,0,99,Fog,Zone 5
265495,2017-06-13,18:00:29,8.6,1022,0,99,Fog,Zone 2
541792,2017-06-17,21:55:18,16,1013,18,93,Precipitation,Zone 5
133216,2017-06-14,18:51:36,16,1013,18,93,Rain,Zone 6
300851,2017-06-15,10:10:59,8.6,1022,0,99,Fog,Zone 2
222118,2017-06-18,23:53:06,8.6,1022,0,99,Fog,Zone 6
541077,2017-06-17,21:06:33,16,1013,18,93,Precipitation,Zone 5
228591,2017-06-12,00:04:14,8.6,1022,0,99,Fog,Zone 8
157661,2017-06-15,22:38:06,16,1013,18,93,Rain,Zone 8
331579,2017-06-16,21:06:29,16,1013,18,93,Drizzle,Zone 5
218305,2017-06-18,19:32:51,8.6,1022,0,99,Fog,Zone 8
297980,2017-06-15,06:55:14,8.6,1022,0,99,Fog,Zone 5
416249,2017-06-14,22:14:20,16,1013,18,93,Drizzle,Zone 5
59882,2017-06-16,00:08:18,16,1012,20,98,Overcast,Zone 8
373343,2017-06-12,21:29:20,16,1013,18,93,Drizzle,Zone 6
178826,2017-06-16,22:41:06,8.6,1022,0,99,Fog,Zone 5
266140,2017-06-13,18:44:44,8.6,1022,0,99,Fog,Zone 5
72027,2017-06-11,21:19:21,8.6,1022,0,99,Fog,Zone 7
273483,2017-06-14,03:04:59,8.6,1022,0,99,Fog,Zone 5
71455,2017-06-11,20:40:21,8.6,1022,0,99,Fog,Zone 4
293623,2017-06-15,01:58:14,8.6,1022,0,99,Fog,Zone 8
136695,2017-06-14,22:48:36,16,1013,18,93,Rain,Zone 8
312307,2017-06-15,23:12:29,8.6,1022,0,99,Fog,Zone 8
529620,2017-06-17,08:05:48,16,1013,18,93,Precipitation,Zone 5
435030,2017-06-15,19:35:20,16,1013,18,93,Drizzle,Zone 5
313716,2017-06-16,00:48:29,8.6,1022,0,99,Fog,Zone 8
290652,2017-06-14,22:35:44,8.6,1022,0,99,Fog,Zone 3
180422,2017-06-17,00:29:51,8.6,1022,0,99,Fog,Zone 5
62621,2017-06-16,03:15:03,16,1012,20,98,Overcast,Zone 8
179442,2017-06-16,23:23:06,8.6,1022,0,99,Fog,Zone 4
246872,2017-06-12,20:50:44,8.6,1022,0,99,Fog,Zone 2
275727,2017-06-14,05:37:59,8.6,1022,0,99,Fog,Zone 5
182864,2017-06-17,03:16:21,8.6,1022,0,99,Fog,Zone 2
231352,2017-06-12,03:12:29,8.6,1022,0,99,Fog,Zone 5
217931,2017-06-18,19:07:21,8.6,1022,0,99,Fog,Zone 8
372419,2017-06-12,20:26:20,16,1013,18,93,Drizzle,Zone 6
302622,2017-06-15,12:11:44,8.6,1022,0,99,Fog,Zone 9
245838,2017-06-12,19:40:14,8.6,1022,0,99,Fog,Zone 2
202873,2017-06-18,02:00:36,8.6,1022,0,99,Fog,Zone 5
217449,2017-06-18,18:34:21,8.6,1022,0,99,Fog,Zone 5
272713,2017-06-14,02:12:29,8.6,1022,0,99,Fog,Zone 5
270941,2017-06-14,00:11:44,8.6,1022,0,99,Fog,Zone 9
287440,2017-06-14,18:56:44,8.6,1022,0,99,Fog,Zone 3
135364,2017-06-14,21:17:51,16,1013,18,93,Rain,Zone 5
302160,2017-06-15,11:40:14,8.6,1022,0,99,Fog,Zone 9
267544,2017-06-13,20:20:44,8.6,1022,0,99,Fog,Zone 6
